Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity
Slovenia,2018,All Commodities,Export,36471278939.42,,No Quantity,
Slovenia,2017,All Commodities,Import,31149443532.62,,No Quantity,
Slovenia,2017,All Commodities,Export,31893789564.46,,No Quantity,
Slovenia,2016,All Commodities,Import,26690369758.47,,No Quantity,
Slovenia,2016,All Commodities,Export,27657727689.77,,No Quantity,
Slovenia,2015,All Commodities,Export,26586979271.0,,No Quantity,
Slovenia,2015,All Commodities,Import,25870229469.0,,No Quantity,
Slovenia,2014,All Commodities,Import,30049305586.0,,No Quantity,
Slovenia,2014,All Commodities,Export,30522102229.0,,No Quantity,
Slovenia,2013,All Commodities,Export,28628740459.0,,No Quantity,
Slovenia,2013,All Commodities,Import,29375441105.0,,No Quantity,
Slovenia,2012,All Commodities,Export,27080021571.0,,No Quantity,
Slovenia,2012,All Commodities,Import,28382568378.0,,No Quantity,
Slovenia,2011,All Commodities,Export,28984136412.0,,No Quantity,
Slovenia,2011,All Commodities,Import,31236842607.0,,No Quantity,
Slovenia,2010,All Commodities,Export,24434752222.0,,No Quantity,
Slovenia,2010,All Commodities,Import,26591707913.0,,No Quantity,
Slovenia,2009,All Commodities,Export,22405415273.0,,No Quantity,
Slovenia,2009,All Commodities,Import,23901831218.0,,No Quantity,
Slovenia,2008,All Commodities,Export,29252924301.0,,No Quantity,
Slovenia,2008,All Commodities,Import,33985543847.0,,No Quantity,
Slovenia,2007,All Commodities,Export,26551122023.0,,No Quantity,
Slovenia,2007,All Commodities,Import,29476189619.0,,No Quantity,
Slovenia,2006,All Commodities,Export,20982712891.0,,No Quantity,
Slovenia,2006,All Commodities,Import,23013428111.0,,No Quantity,
Slovenia,2005,All Commodities,Export,17896024019.0,,No Quantity,
Slovenia,2005,All Commodities,Import,19626300213.0,,No Quantity,
Slovenia,2004,All Commodities,Export,15878765740.0,,No Quantity,
Slovenia,2004,All Commodities,Import,17569445218.0,,No Quantity,
Slovenia,2003,All Commodities,Export,12766870956.0,,No Quantity,
Slovenia,2003,All Commodities,Import,13852408345.0,,No Quantity,
Slovenia,2002,All Commodities,Export,10356930502.0,,No Quantity,
Slovenia,2002,All Commodities,Import,10932233218.0,,No Quantity,
Slovenia,2001,All Commodities,Export,9252429928.0,,No Quantity,
Slovenia,2001,All Commodities,Import,10146304376.0,,No Quantity,
Slovenia,2000,All Commodities,Export,8732145119.0,,No Quantity,
Slovenia,2000,All Commodities,Import,10114677691.0,,No Quantity,
Slovenia,1999,All Commodities,Import,10081416835.0,,No Quantity,
Slovenia,1999,All Commodities,Export,8545870832.0,,No Quantity,
Slovenia,1998,All Commodities,Import,10110369792.0,,No Quantity,
Slovenia,1998,All Commodities,Export,9050524672.0,,No Quantity,
Slovenia,1997,All Commodities,Import,9365660672.0,,No Quantity,
Slovenia,1997,All Commodities,Export,8368848896.0,,No Quantity,
Slovenia,1996,All Commodities,Import,9420645376.0,,No Quantity,
Slovenia,1996,All Commodities,Export,8309795840.0,,No Quantity,
Slovenia,1995,All Commodities,Import,9491651584.0,,No Quantity,
Slovenia,1995,All Commodities,Export,8315799040.0,,No Quantity,
Slovenia,1994,All Commodities,Import,7303908864.0,,No Quantity,
So. African Customs Union,1999,All Commodities,Export,23188553728.0,,No Quantity,
So. African Customs Union,1999,All Commodities,Import,24092430336.0,,No Quantity,
So. African Customs Union,1998,All Commodities,Import,26624038912.0,,No Quantity,
So. African Customs Union,1998,All Commodities,Export,19586019328.0,,No Quantity,
So. African Customs Union,1997,All Commodities,Import,30878982144.0,,No Quantity,
So. African Customs Union,1997,All Commodities,Export,22485379072.0,,No Quantity,
So. African Customs Union,1996,All Commodities,Export,23468783616.0,,No Quantity,
So. African Customs Union,1996,All Commodities,Import,26872406016.0,,No Quantity,
So. African Customs Union,1995,All Commodities,Import,26744547328.0,,No Quantity,
So. African Customs Union,1995,All Commodities,Export,28226242560.0,,No Quantity,
So. African Customs Union,1994,All Commodities,Export,25621499904.0,,No Quantity,
So. African Customs Union,1994,All Commodities,Re-Export,488783648.0,,No Quantity,
So. African Customs Union,1994,All Commodities,Import,21109549056.0,,No Quantity,
So. African Customs Union,1993,All Commodities,Import,18026516480.0,,No Quantity,
So. African Customs Union,1993,All Commodities,Export,24265703424.0,,No Quantity,
So. African Customs Union,1992,All Commodities,Import,18373402624.0,,No Quantity,
So. African Customs Union,1992,All Commodities,Export,21114607616.0,,No Quantity,
Solomon Isds,2018,All Commodities,Import,601388529.174,,No Quantity,
Solomon Isds,2018,All Commodities,Re-Export,1196778.792,,No Quantity,
Solomon Isds,2018,All Commodities,Export,569112008.474,,No Quantity,
Solomon Isds,2017,All Commodities,Import,571770024.748,,No Quantity,
Solomon Isds,2017,All Commodities,Re-Export,180500.279,,No Quantity,
Solomon Isds,2017,All Commodities,Export,499714683.471,,No Quantity,
Solomon Isds,2016,All Commodities,Import,453853633.0,,No Quantity,
Solomon Isds,2016,All Commodities,Re-Export,2925382.0,,No Quantity,
Solomon Isds,2016,All Commodities,Export,437303074.0,,No Quantity,
Solomon Isds,2015,All Commodities,Re-Export,4781187.0,,No Quantity,
Solomon Isds,2015,All Commodities,Export,400400592.0,,No Quantity,
Solomon Isds,2015,All Commodities,Import,465830232.0,,No Quantity,
Solomon Isds,2014,All Commodities,Import,499265605.931,,No Quantity,
Solomon Isds,2014,All Commodities,Re-Export,12532843.182,,No Quantity,
Solomon Isds,2014,All Commodities,Export,458105732.156,,No Quantity,
Solomon Isds,2013,All Commodities,Import,580066022.603,,No Quantity,
Solomon Isds,2013,All Commodities,Re-Export,112141.605,,No Quantity,
Solomon Isds,2013,All Commodities,Export,489145268.684,,No Quantity,
Solomon Isds,2012,All Commodities,Import,493395041.041,,No Quantity,
Solomon Isds,2012,All Commodities,Export,466329200.845,,No Quantity,
Solomon Isds,2011,All Commodities,Import,446449662.604,,No Quantity,
Solomon Isds,2011,All Commodities,Re-Export,1130527.773,,No Quantity,
Solomon Isds,2011,All Commodities,Export,411539787.282,,No Quantity,
Solomon Isds,2010,All Commodities,Import,327876714.0,,No Quantity,
Solomon Isds,2010,All Commodities,Re-Export,7844834.0,,No Quantity,
Solomon Isds,2010,All Commodities,Export,215431983.0,,No Quantity,
Solomon Isds,2009,All Commodities,Import,213475896.053,,No Quantity,
Solomon Isds,2009,All Commodities,Export,214590937.974,,No Quantity,
Solomon Isds,2008,All Commodities,Import,306613510.0,,No Quantity,
Solomon Isds,2008,All Commodities,Export,214236820.0,,No Quantity,
Solomon Isds,2007,All Commodities,Import,284992585.0,,No Quantity,
Solomon Isds,2007,All Commodities,Re-Export,431260.0,,No Quantity,
Solomon Isds,2007,All Commodities,Export,158469361.0,,No Quantity,
Solomon Isds,2006,All Commodities,Import,232259801.0,,No Quantity,
Solomon Isds,2006,All Commodities,Re-Export,1598843.0,,No Quantity,
Solomon Isds,2006,All Commodities,Export,121620058.0,,No Quantity,
Solomon Isds,2005,All Commodities,Import,138837708.0,,No Quantity,
Solomon Isds,2005,All Commodities,Export,70436539.0,,No Quantity,
Solomon Isds,2005,All Commodities,Re-Export,261409.0,,No Quantity,
Solomon Isds,2004,All Commodities,Import,121417275.0,,No Quantity,
Solomon Isds,2004,All Commodities,Export,85651964.0,,No Quantity,
Solomon Isds,2004,All Commodities,Re-Export,147324.0,,No Quantity,
Solomon Isds,2003,All Commodities,Import,93823082.0,,No Quantity,
Solomon Isds,2003,All Commodities,Re-Export,639371.0,,No Quantity,
Solomon Isds,2003,All Commodities,Export,66628867.0,,No Quantity,
Solomon Isds,2002,All Commodities,Import,57853812.0,,No Quantity,
Solomon Isds,2002,All Commodities,Re-Export,231929.0,,No Quantity,
Solomon Isds,2002,All Commodities,Export,41723892.0,,No Quantity,
Solomon Isds,1996,All Commodities,Import,162916223.0,,No Quantity,
South Africa,2022,All Commodities,Export,121616282067.877,,No Quantity,
South Africa,2022,All Commodities,Import,111880322479.528,,No Quantity,
South Africa,2022,All Commodities,Re-Export,466967529.039,,No Quantity,
South Africa,2021,All Commodities,Export,121321278845.567,,No Quantity,
South Africa,2021,All Commodities,Re-Export,399316572.039,,No Quantity,
South Africa,2021,All Commodities,Import,93439563371.935,,No Quantity,
South Africa,2020,All Commodities,Export,85226766450.055,,No Quantity,
South Africa,2020,All Commodities,Import,68943156587.84,,No Quantity,
South Africa,2020,All Commodities,Re-Export,182061006.967,,No Quantity,
South Africa,2019,All Commodities,Re-Export,2253768968.715,,No Quantity,
South Africa,2019,All Commodities,Export,89395988333.925,,No Quantity,
South Africa,2019,All Commodities,Import,88037490927.971,,No Quantity,
South Africa,2018,All Commodities,Import,92636961890.609,,No Quantity,
South Africa,2018,All Commodities,Export,93677434344.6,,No Quantity,
South Africa,2018,All Commodities,Re-Export,2387285741.848,,No Quantity,
South Africa,2017,All Commodities,Export,88233218989.624,,No Quantity,
South Africa,2017,All Commodities,Re-Export,318534934.469,,No Quantity,
South Africa,2017,All Commodities,Import,83086880674.466,,No Quantity,
South Africa,2016,All Commodities,Re-Export,406231341.513,,No Quantity,
South Africa,2016,All Commodities,Export,75912597473.476,,No Quantity,
South Africa,2016,All Commodities,Import,75149135298.341,,No Quantity,
South Africa,2015,All Commodities,Import,85510966342.65,,No Quantity,
South Africa,2015,All Commodities,Re-Export,390087860.329,,No Quantity,
South Africa,2015,All Commodities,Export,80264493195.86,,No Quantity,
South Africa,2014,All Commodities,Re-Export,534559323.717,,No Quantity,
South Africa,2014,All Commodities,Export,92590712424.77,,No Quantity,
South Africa,2014,All Commodities,Import,99794562485.372,,No Quantity,
South Africa,2013,All Commodities,Import,103309108400.435,,No Quantity,
South Africa,2013,All Commodities,Re-Export,494876745.477,,No Quantity,
South Africa,2013,All Commodities,Export,95062894625.921,,No Quantity,
South Africa,2012,All Commodities,Re-Export,397684070.393,,No Quantity,
South Africa,2012,All Commodities,Import,104180411487.604,,No Quantity,
South Africa,2012,All Commodities,Export,98824503707.772,,No Quantity,
South Africa,2011,All Commodities,Re-Export,371405402.047,,No Quantity,
South Africa,2011,All Commodities,Import,102793028690.571,,No Quantity,
South Africa,2011,All Commodities,Export,107956344322.584,,No Quantity,
South Africa,2010,All Commodities,Re-Export,70611482.207,,No Quantity,
South Africa,2010,All Commodities,Import,83099781126.871,,No Quantity,
South Africa,2010,All Commodities,Export,82630650018.277,,No Quantity,
South Africa,2009,All Commodities,Export,53863891902.0,,No Quantity,
South Africa,2009,All Commodities,Import,63766057981.0,,No Quantity,
South Africa,2008,All Commodities,Export,73965545962.0,,No Quantity,
South Africa,2008,All Commodities,Import,87593067645.0,,No Quantity,
South Africa,2007,All Commodities,Export,64026608364.0,,No Quantity,
South Africa,2007,All Commodities,Import,79872587204.0,,No Quantity,
South Africa,2006,All Commodities,Export,52601759841.0,,No Quantity,
South Africa,2006,All Commodities,Import,68469125117.0,,No Quantity,
South Africa,2005,All Commodities,Export,46991046533.0,,No Quantity,
South Africa,2005,All Commodities,Import,55032638723.0,,No Quantity,
South Africa,2004,All Commodities,Export,40263523063.0,,No Quantity,
South Africa,2004,All Commodities,Import,47603274062.0,,No Quantity,
South Africa,2003,All Commodities,Export,31635889150.0,,No Quantity,
South Africa,2003,All Commodities,Import,34414478462.0,,No Quantity,
South Africa,2002,All Commodities,Export,23064420006.0,,No Quantity,
South Africa,2002,All Commodities,Import,26220644490.0,,No Quantity,
South Africa,2001,All Commodities,Export,25997548577.0,,No Quantity,
South Africa,2001,All Commodities,Import,25595222834.0,,No Quantity,
South Africa,2000,All Commodities,Export,26297951898.0,,No Quantity,
South Africa,2000,All Commodities,Import,26770731386.0,,No Quantity,
Spain,2022,All Commodities,Import,499055069367.492,,No Quantity,
Spain,2022,All Commodities,Re-Export,9345932084.014,,No Quantity,
Spain,2022,All Commodities,Export,424286054809.902,,No Quantity,
Spain,2021,All Commodities,Export,391558519476.67,,No Quantity,
Spain,2021,All Commodities,Re-Export,6488870567.134,,No Quantity,
Spain,2021,All Commodities,Import,426059816727.044,,No Quantity,
Spain,2020,All Commodities,Export,312080513421.152,,No Quantity,
Spain,2020,All Commodities,Re-Export,5344115435.223,,No Quantity,
Spain,2020,All Commodities,Import,329738801365.615,,No Quantity,
Spain,2019,All Commodities,Import,375485170269.684,,No Quantity,
Spain,2019,All Commodities,Re-Export,7662517819.115,,No Quantity,
Spain,2019,All Commodities,Export,337215113876.657,,No Quantity,
Spain,2018,All Commodities,Import,391056705310.092,,No Quantity,
Spain,2018,All Commodities,Re-Export,6323514185.856,,No Quantity,
Spain,2018,All Commodities,Export,346064315051.142,,No Quantity,
Spain,2017,All Commodities,Import,341421161050.053,,No Quantity,
Spain,2017,All Commodities,Re-Export,5858664409.677,,No Quantity,
Spain,2017,All Commodities,Export,311600619481.323,,No Quantity,
Spain,2016,All Commodities,Import,302931264697.779,,No Quantity,
Spain,2016,All Commodities,Re-Export,4852413643.212,,No Quantity,
Spain,2016,All Commodities,Export,283761065862.3,,No Quantity,
Spain,2015,All Commodities,Import,304708110644.925,,No Quantity,
Spain,2015,All Commodities,Export,276958511714.4,,No Quantity,
Spain,2015,All Commodities,Re-Export,6688390960.861,,No Quantity,
Spain,2014,All Commodities,Import,352758967443.259,,No Quantity,
Spain,2014,All Commodities,Export,319651825040.681,,No Quantity,
Spain,2014,All Commodities,Re-Export,6451152308.959,,No Quantity,
Spain,2013,All Commodities,Export,313106419630.529,,No Quantity,
Spain,2013,All Commodities,Re-Export,6424975268.056,,No Quantity,
Spain,2013,All Commodities,Import,335251391809.174,,No Quantity,
Spain,2012,All Commodities,Export,290680282207.518,,No Quantity,
Spain,2012,All Commodities,Re-Export,4032019766.578,,No Quantity,
Spain,2012,All Commodities,Import,331680209906.574,,No Quantity,
Spain,2011,All Commodities,Export,299207388481.339,,No Quantity,
Spain,2011,All Commodities,Re-Export,3426870053.797,,No Quantity,
Spain,2011,All Commodities,Import,366058447245.896,,No Quantity,
Spain,2010,All Commodities,Export,247565705857.749,,No Quantity,
Spain,2010,All Commodities,Re-Export,2693880240.118,,No Quantity,
Spain,2010,All Commodities,Import,318163804073.598,,No Quantity,
Spain,2009,All Commodities,Import,287479841518.981,,No Quantity,
Spain,2009,All Commodities,Re-Export,3134522565.086,,No Quantity,
Spain,2009,All Commodities,Export,223097750727.374,,No Quantity,
Spain,2008,All Commodities,Import,418707464845.608,,No Quantity,
Spain,2008,All Commodities,Re-Export,3038761775.216,,No Quantity,
Spain,2008,All Commodities,Export,279197236819.529,,No Quantity,
Spain,2007,All Commodities,Re-Export,4832749185.886,,No Quantity,
Spain,2007,All Commodities,Export,253778450063.388,,No Quantity,
Spain,2007,All Commodities,Import,391306613821.525,,No Quantity,
Spain,2006,All Commodities,Export,214048700963.846,,No Quantity,
Spain,2006,All Commodities,Re-Export,6185159702.992,,No Quantity,
Spain,2006,All Commodities,Import,329942242912.255,,No Quantity,
Spain,2005,All Commodities,Re-Export,5902028109.869,,No Quantity,
Spain,2005,All Commodities,Export,192787684235.363,,No Quantity,
Spain,2005,All Commodities,Import,289584862422.437,,No Quantity,
Spain,2004,All Commodities,Re-Export,4463216317.102,,No Quantity,
Spain,2004,All Commodities,Export,180375685449.519,,No Quantity,
Spain,2004,All Commodities,Import,256792626606.645,,No Quantity,
Spain,2003,All Commodities,Re-Export,3813011812.841,,No Quantity,
Spain,2003,All Commodities,Export,159583502921.667,,No Quantity,
Spain,2003,All Commodities,Import,212887922298.586,,No Quantity,
Spain,2002,All Commodities,Re-Export,2652104999.238,,No Quantity,
Spain,2002,All Commodities,Export,125854970221.893,,No Quantity,
Spain,2002,All Commodities,Import,165878871221.885,,No Quantity,
Spain,2001,All Commodities,Re-Export,3020516748.538,,No Quantity,
Spain,2001,All Commodities,Export,116148836649.149,,No Quantity,
Spain,2001,All Commodities,Import,154992565305.55,,No Quantity,
Spain,2000,All Commodities,Export,114336007725.799,,No Quantity,
Spain,2000,All Commodities,Re-Export,3466562414.771,,No Quantity,
Spain,2000,All Commodities,Import,155962978686.433,,No Quantity,
Spain,1999,All Commodities,Export,111492928927.0,,No Quantity,
Spain,1999,All Commodities,Import,147865871280.0,,No Quantity,
Spain,1998,All Commodities,Export,109251190784.0,,No Quantity,
Spain,1998,All Commodities,Import,134522634240.0,,No Quantity,
Spain,1997,All Commodities,Export,106240696320.0,,No Quantity,
Spain,1997,All Commodities,Import,124417654784.0,,No Quantity,
Spain,1996,All Commodities,Export,101592293376.0,,No Quantity,
Spain,1996,All Commodities,Import,123182899200.0,,No Quantity,
Spain,1995,All Commodities,Export,89616056320.0,,No Quantity,
Spain,1995,All Commodities,Import,113398595584.0,,No Quantity,
Spain,1994,All Commodities,Export,73187876864.0,,No Quantity,
